run_id,application,infra_size,dataset_seed,instance_id,engine,seed,options,status,feasibility,feasible,objective_value,engine_objective_value,oracle_match,cost,latency,security,engine_execution_time_ms,engine_evaluations,wall_time_s,solver_status,n_tasks,n_candidates,error
arOrch_146588263_infrastructure_190|minizinc-csp,arOrch,190,146588263,arOrch_146588263_infrastructure_190,minizinc-csp,,"{""intermediate_solutions"": true, ""time_limit_ms"": 300000}",ok,FEASIBLE,True,0.1206815527816581,0.120681552781659,True,181.233982215,34.0,1.0,301719.0,,311.433,SATISFIED,7,1856,
arOrch_146588263_infrastructure_105|evolutionary-heuristics#seed6,arOrch,105,146588263,arOrch_146588263_infrastructure_105,evolutionary-heuristics,6,"{""algorithm"": ""NSGAII"", ""max_evaluations"": 1000, ""operators"": ""UNIFORM"", ""population_size"": 20, ""seed"": 6, ""time_budget_ms"": 300000}",ok,FEASIBLE,True,0.11052860925188772,0.11052860925188772,True,146.820720525,33.0,1.0,300009.0,2156512,303.321,,7,833,
arOrch_146588263_infrastructure_105|random-search#seed6,arOrch,105,146588263,arOrch_146588263_infrastructure_105,random-search,6,"{""iterations_count"": 1000, ""seed"": 6, ""time_budget_ms"": 300000}",ok,FEASIBLE,True,0.13426102468911189,0.13426102468911189,True,169.59378966,44.5,1.0,300010.0,2038340,303.448,,7,833,
arOrch_146588263_infrastructure_195|minizinc-csp,arOrch,195,146588263,arOrch_146588263_infrastructure_195,minizinc-csp,,"{""intermediate_solutions"": true, ""time_limit_ms"": 300000}",ok,FEASIBLE,True,0.2829907015862607,0.282990701586261,True,169.28347674499997,37.0,0.66,301502.0,,311.121,SATISFIED,7,1681,
arOrch_146588263_infrastructure_105|evolutionary-heuristics#seed7,arOrch,105,146588263,arOrch_146588263_infrastructure_105,evolutionary-heuristics,7,"{""algorithm"": ""NSGAII"", ""max_evaluations"": 1000, ""operators"": ""UNIFORM"", ""population_size"": 20, ""seed"": 7, ""time_budget_ms"": 300000}",ok,FEASIBLE,True,0.11052860925188772,0.11052860925188772,True,146.820720525,33.0,1.0,299993.0,2212990,303.26,,7,833,
arOrch_146588263_infrastructure_105|random-search#seed7,arOrch,105,146588263,arOrch_146588263_infrastructure_105,random-search,7,"{""iterations_count"": 1000, ""seed"": 7, ""time_budget_ms"": 300000}",ok,FEASIBLE,True,0.13215277503203116,0.13215277503203116,True,169.72977975,40.5,1.0,299993.0,2118044,303.309,,7,833,
arOrch_146588263_infrastructure_200|minizinc-csp,arOrch,200,146588263,arOrch_146588263_infrastructure_200,minizinc-csp,,"{""intermediate_solutions"": true, ""time_limit_ms"": 300000}",ok,FEASIBLE,True,0.09979235372904717,0.0997923537290472,True,140.506980885,35.5,1.0,302246.0,,313.097,SATISFIED,7,2289,
arOrch_146588263_infrastructure_105|evolutionary-heuristics#seed8,arOrch,105,146588263,arOrch_146588263_infrastructure_105,evolutionary-heuristics,8,"{""algorithm"": ""NSGAII"", ""max_evaluations"": 1000, ""operators"": ""UNIFORM"", ""population_size"": 20, ""seed"": 8, ""time_budget_ms"": 300000}",ok,FEASIBLE,True,0.11052860925188772,0.11052860925188772,True,146.820720525,33.0,1.0,300009.0,2253241,303.095,,7,833,
arOrch_146588263_infrastructure_105|random-search#seed8,arOrch,105,146588263,arOrch_146588263_infrastructure_105,random-search,8,"{""iterations_count"": 1000, ""seed"": 8, ""time_budget_ms"": 300000}",ok,FEASIBLE,True,0.1390211814731468,0.1390211814731468,True,177.64579882,42.0,1.0,300010.0,2142895,303.147,,7,833,
arOrch_146588263_infrastructure_205|minizinc-csp,arOrch,205,146588263,arOrch_146588263_infrastructure_205,minizinc-csp,,"{""intermediate_solutions"": true, ""time_limit_ms"": 300000}",ok,FEASIBLE,True,0.12009800180053681,0.120098001800537,True,161.86196597499998,31.5,1.0,302344.0,,313.357,SATISFIED,7,2314,
arOrch_146588263_infrastructure_105|evolutionary-heuristics#seed9,arOrch,105,146588263,arOrch_146588263_infrastructure_105,evolutionary-heuristics,9,"{""algorithm"": ""NSGAII"", ""max_evaluations"": 1000, ""operators"": ""UNIFORM"", ""population_size"": 20, ""seed"": 9, ""time_budget_ms"": 300000}",ok,FEASIBLE,True,0.11052860925188772,0.11052860925188772,True,146.820720525,33.0,1.0,300009.0,2280630,303.179,,7,833,
arOrch_146588263_infrastructure_105|random-search#seed9,arOrch,105,146588263,arOrch_146588263_infrastructure_105,random-search,9,"{""iterations_count"": 1000, ""seed"": 9, ""time_budget_ms"": 300000}",ok,FEASIBLE,True,0.286880848625596,0.286880848625596,True,154.849016315,38.0,0.66,300009.0,2170511,303.252,,7,833,
arOrch_146588263_infrastructure_210|minizinc-csp,arOrch,210,146588263,arOrch_146588263_infrastructure_210,minizinc-csp,,"{""intermediate_solutions"": true, ""time_limit_ms"": 300000}",ok,FEASIBLE,True,0.11439632770538422,0.114396327705385,True,166.17831063999998,41.0,1.0,301246.0,,309.296,SATISFIED,7,1614,
arOrch_146588263_infrastructure_105|evolutionary-heuristics#seed10,arOrch,105,146588263,arOrch_146588263_infrastructure_105,evolutionary-heuristics,10,"{""algorithm"": ""NSGAII"", ""max_evaluations"": 1000, ""operators"": ""UNIFORM"", ""population_size"": 20, ""seed"": 10, ""time_budget_ms"": 300000}",ok,FEASIBLE,True,0.11052860925188772,0.11052860925188772,True,146.820720525,33.0,1.0,299934.0,2237491,302.97,,7,833,
arOrch_146588263_infrastructure_105|random-search#seed10,arOrch,105,146588263,arOrch_146588263_infrastructure_105,random-search,10,"{""iterations_count"": 1000, ""seed"": 10, ""time_budget_ms"": 300000}",ok,FEASIBLE,True,0.13979157107626672,0.13979157107626672,True,177.20587344999998,44.0,1.0,299934.0,2112921,303.01,,7,833,
arOrch_146588263_infrastructure_215|minizinc-csp,arOrch,215,146588263,arOrch_146588263_infrastructure_215,minizinc-csp,,"{""intermediate_solutions"": true, ""time_limit_ms"": 300000}",ok,FEASIBLE,True,0.16089119026171897,0.160891190261719,True,179.39112838499997,42.0,1.0,302049.0,,313.372,SATISFIED,7,2139,
arOrch_146588263_infrastructure_110|evolutionary-heuristics#seed1,arOrch,110,146588263,arOrch_146588263_infrastructure_110,evolutionary-heuristics,1,"{""algorithm"": ""NSGAII"", ""max_evaluations"": 1000, ""operators"": ""UNIFORM"", ""population_size"": 20, ""seed"": 1, ""time_budget_ms"": 300000}",ok,FEASIBLE,True,0.11379752782116878,0.11379752782116878,True,158.851832895,40.0,1.0,300004.0,1874682,304.841,,7,1170,
arOrch_146588263_infrastructure_110|random-search#seed1,arOrch,110,146588263,arOrch_146588263_infrastructure_110,random-search,1,"{""iterations_count"": 1000, ""seed"": 1, ""time_budget_ms"": 300000}",ok,FEASIBLE,True,0.13225695528970832,0.13225695528970832,True,182.766562595,43.0,1.0,300004.0,1711545,305.284,,7,1170,
arOrch_146588263_infrastructure_220|minizinc-csp,arOrch,220,146588263,arOrch_146588263_infrastructure_220,minizinc-csp,,"{""intermediate_solutions"": true, ""time_limit_ms"": 300000}",ok,FEASIBLE,True,0.1269584819240172,0.126958481924018,True,186.19437933499998,41.0,1.0,302184.0,,311.3,SATISFIED,7,1738,
arOrch_146588263_infrastructure_50|minizinc-csp,arOrch,50,146588263,arOrch_146588263_infrastructure_50,minizinc-csp,,"{""intermediate_solutions"": true, ""time_limit_ms"": 300000}",ok,FEASIBLE,True,0.16184792642799756,0.161847926427998,True,189.992391075,28.0,1.0,35854.0,,38.66,OPTIMAL,7,564,
arOrch_146588263_infrastructure_55|minizinc-csp,arOrch,55,146588263,arOrch_146588263_infrastructure_55,minizinc-csp,,"{""intermediate_solutions"": true, ""time_limit_ms"": 300000}",ok,FEASIBLE,True,0.15456136146062388,0.154561361460624,True,171.07478213,32.0,1.0,8833.0,,11.998,OPTIMAL,7,584,
arOrch_146588263_infrastructure_60|minizinc-csp,arOrch,60,146588263,arOrch_146588263_infrastructure_60,minizinc-csp,,"{""intermediate_solutions"": true, ""time_limit_ms"": 300000}",ok,FEASIBLE,True,0.14592469300148148,0.145924693001482,True,146.66901847,40.0,1.0,6144.0,,10.269,OPTIMAL,7,638,
arOrch_146588263_infrastructure_110|evolutionary-heuristics#seed2,arOrch,110,146588263,arOrch_146588263_infrastructure_110,evolutionary-heuristics,2,"{""algorithm"": ""NSGAII"", ""max_evaluations"": 1000, ""operators"": ""UNIFORM"", ""population_size"": 20, ""seed"": 2, ""time_budget_ms"": 300000}",ok,FEASIBLE,True,0.11379752782116878,0.11379752782116878,True,158.851832895,40.0,1.0,300004.0,1840226,304.715,,7,1170,
arOrch_146588263_infrastructure_65|minizinc-csp,arOrch,65,146588263,arOrch_146588263_infrastructure_65,minizinc-csp,,"{""intermediate_solutions"": true, ""time_limit_ms"": 300000}",ok,FEASIBLE,True,0.14036195750739394,0.140361957507394,True,165.31859608,45.0,1.0,16471.0,,21.519,OPTIMAL,7,743,
arOrch_146588263_infrastructure_110|random-search#seed2,arOrch,110,146588263,arOrch_146588263_infrastructure_110,random-search,2,"{""iterations_count"": 1000, ""seed"": 2, ""time_budget_ms"": 300000}",ok,FEASIBLE,True,0.1300800161041982,0.1300800161041982,True,180.45494893,42.0,1.0,300006.0,1666583,304.742,,7,1170,
arOrch_146588263_infrastructure_70|minizinc-csp,arOrch,70,146588263,arOrch_146588263_infrastructure_70,minizinc-csp,,"{""intermediate_solutions"": true, ""time_limit_ms"": 300000}",ok,FEASIBLE,True,0.15369757814504792,0.153697578145048,True,161.056854435,37.0,1.0,5246.0,,8.911,OPTIMAL,7,474,
